id_annonce,type_surface,disponibilite,ville,quartier,departement,region,typologie,residence,surface_m2,salles_de_bain,balcons,dpe,prix_eur,prix_m2_eur
V14657,Surface habitable,Libre immediatement,Boulogne-Billancourt,Point du Jour,92,Ile-de-France,T4,,98.1,3.0,1.0,F,756000.0,7706.0
V03377,Surface Carrez,juin-2027,Saint-Denis,Pleyel,93,Ile-de-France,T2,Cour Belvedere,42.5,1.0,1.0,B,156000.0,3671.0
V04807,Surface au sol,avr-2027,Versailles,Montreuil,78,Ile-de-France,Maison 4 pieces,Le Domaine des Acacias,119.6,3.0,2.0,C,597000.0,4992.0
V12003,Surface Carrez,Libre immediatement,Argenteuil,Val d'Argent,95,Ile-de-France,T2,Le Domaine Cristal,60.8,1.0,1.0,C,126000.0,2072.0
V13854,Surface Carrez,Libre immediatement,Paris,Porte de Clignancourt,75,Ile-de-France,T4,Les Jardins Opale,80.5,1.0,0.0,C,624000.0,7752.0
V10433,Surface utile,Libre immediatement,Paris,Montmartre,75,Ile-de-France,T3,,68.2,2.0,0.0,C,618000.0,9062.0
V03341,Surface Carrez,avr-2029,Massy,Atlantis,91,Ile-de-France,T5,Les Allees Voltaire,102.8,1.0,0.0,B,477000.0,4640.0
V12216,Surface Carrez,mai-2029,Evry-Courcouronnes,Les Pyramides,91,Ile-de-France,T3,Esprit Bellevue,76.3,1.0,1.0,C,226000.0,2962.0
V09152,Surface utile,Libre immediatement,Cergy,Axe Majeur,95,Ile-de-France,T3,,78,2.0,0.0,F,189000.0,2423.0
V01931,Surface Carrez,Libre immediatement,Massy,Villaine,91,Ile-de-France,T3,Esprit Riviera,67.5,1.0,0.0,G,196000.0,2904.0
V05967,Surface Carrez,Libre immediatement,Paris,La Muette,75,Ile-de-France,T2,,33.1,1.0,0.0,D,392000.0,11843.0
V04866,Surface Carrez,Libre immediatement,Paris,Belleville,75,Ile-de-France,T2,,41.7,1.0,2.0,F,285000.0,6835.0
V02292,Surface utile,Libre immediatement,Paris,Batignolles,75,Ile-de-France,T4,,107.3,3.0,2.0,C,1044000.0,9730.0
V06162,Surface habitable,Libre immediatement,Meaux,Hopital,77,Ile-de-France,T3,Le Hameau d'Argent,62.6,2.0,0.0,E,126000.0,2013.0
V01456,Surface Carrez,Libre immediatement,Paris,Belleville,75,Ile-de-France,T3,Les Terrasses Horizon,77,1.0,0.0,A,572000.0,7429.0
V12694,Surface Carrez,Libre immediatement,Issy-les-Moulineaux,Les Epinettes,92,Ile-de-France,T3,Les Allees Symphonie,51.4,2.0,2.0,E,307000.0,5973.0
V11137,Surface habitable,Libre immediatement,Saint-Denis,Basilique,93,Ile-de-France,T2,Le Clos des Lilas,39.1,1.0,2.0,E,107000.0,2737.0
V09674,Surface au sol,Libre immediatement,Mantes-la-Jolie,Gassicourt,78,Ile-de-France,Maison 5 pieces,Residence Belvedere,124.1,3.0,1.0,C,275000.0,2216.0
V00845,Surface Carrez,sept-2026,Bobigny,Pont de Bondy,93,Ile-de-France,T4,Le Clos Belvedere,80.3,3.0,1.0,B,268000.0,3337.0
V01272,Surface Carrez,Libre immediatement,Paris,Gobelins,75,Ile-de-France,T3,,74.2,1.0,,F,537000.0,7237.0
V05880,Surface Carrez,Libre immediatement,Paris,Bercy,75,Ile-de-France,T3,Le Clos Opale,74,1.0,2.0,D,627000.0,8473.0
V09901,Surface Carrez,dec-2028,Issy-les-Moulineaux,Fort d'Issy,92,Ile-de-France,T4,Le Clos Cristal,93.6,3.0,0.0,A,881000.0,9412.0
V09049,Surface Carrez,Libre immediatement,Saint-Denis,Pleyel,93,Ile-de-France,T4,,132.7,1.0,0.0,C,327000.0,2464.0
V04063,Surface Carrez,Libre immediatement,Paris,Vaugirard,75,Ile-de-France,T3,Le Clos Latitude,54.8,2.0,1.0,F,475000.0,8668.0
V02699,Surface Carrez,Libre immediatement,Cergy,Cergy-le-Haut,95,Ile-de-France,T3,Esprit Montaigne,86.9,2.0,0.0,C,271000.0,3119.0
V06123,Surface Carrez,Libre immediatement,Paris,Belleville,75,Ile-de-France,T1,,26.1,1.0,1.0,E,196000.0,7510.0
V06743,Surface Carrez,Libre immediatement,Paris,Porte de Clignancourt,75,Ile-de-France,T4,,99.1,2.0,0.0,C,685000.0,6912.0
V06276,Surface Carrez,juil-2026,Paris,La Muette,75,Ile-de-France,T3,Residence Symphonie,74,1.0,1.0,B,992000.0,13405.0
V10363,Surface Carrez,Libre immediatement,Aubervilliers,Centre,93,Ile-de-France,T4,,80.3,3.0,,C,263000.0,3275.0
V00683,Surface Carrez,Libre immediatement,Paris,Batignolles,75,Ile-de-France,T3,,52.6,1.0,1.0,E,452000.0,8593.0
V14995,Surface Carrez,Libre immediatement,Issy-les-Moulineaux,Corentin Celton,92,Ile-de-France,T4,,103.6,3.0,2.0,B,647000.0,6245.0
V03408,Surface Carrez,Libre immediatement,Melun,Montaigu,77,Ile-de-France,T2,Cour Horizon,37,1.0,0.0,E,83000.0,2243.0
V08802,Surface Carrez,nov-2026,Paris,Vaugirard,75,Ile-de-France,T4,Villa d'Argent,72.9,1.0,2.0,B,825000.0,11317.0
V00905,Surface Carrez,avr-2029,Paris,Belleville,75,Ile-de-France,T3,Carre Horizon,84.9,2.0,1.0,A,771000.0,9081.0
V08752,Surface au sol,Libre immediatement,Aubervilliers,Fort d'Aubervilliers,93,Ile-de-France,Maison 5 pieces,Les Jardins des Lilas,112.5,3.0,1.0,A,312000.0,2773.0
V02765,Surface Carrez,Libre immediatement,Nanterre,Centre,92,Ile-de-France,T4,,106.9,1.0,1.0,C,572000.0,5351.0
V11984,Surface Carrez,Libre immediatement,Vitry-sur-Seine,Ardoines,94,Ile-de-France,Maison 5 pieces,,111.7,4.0,0.0,C,428000.0,3832.0
V02601,Surface Carrez,Libre immediatement,Paris,Porte de Clignancourt,75,Ile-de-France,T2,,54.4,1.0,0.0,D,425000.0,7812.0
V08853,Surface Carrez,Libre immediatement,Paris,La Muette,75,Ile-de-France,T3,,78.9,2.0,0.0,F,868000.0,11001.0
V04986,Surface au sol,Libre immediatement,Nanterre,Petit-Nanterre,92,Ile-de-France,Maison 5 pieces,,132.6,3.0,1.0,D,640000.0,4827.0
V12739,Surface au sol,Libre immediatement,Antony,Pajeaud,92,Ile-de-France,Maison 5 pieces,Les Allees d'Argent,140.3,4.0,0.0,F,471000.0,3357.0
V08092,Surface Carrez,Libre immediatement,Versailles,Saint-Louis,78,Ile-de-France,T4,,70.1,2.0,2.0,E,436000.0,6220.0
V07060,Surface Carrez,aout-2027,Paris,Le Marais,75,Ile-de-France,T4,Cour Saint-Martin,82.3,1.0,3.0,B,1180000.0,14338.0
V14356,Surface habitable,Libre immediatement,Paris,Le Marais,75,Ile-de-France,T3,Residence Symphonie,60.2,1.0,0.0,D,684000.0,11362.0
V14327,Surface Carrez,Libre immediatement,Creteil,Mont-Mesly,94,Ile-de-France,T2,Les Terrasses Voltaire,52.8,1.0,1.0,E,181000.0,3428.0
V07478,Surface Carrez,Libre immediatement,Paris,Vaugirard,75,Ile-de-France,T5,Le Parc Voltaire,115.9,3.0,1.0,E,807000.0,6963.0
V01742,Surface Carrez,Libre immediatement,Massy,Vilmorin,91,Ile-de-France,T3,Le Domaine Horizon,41.2,2.0,1.0,D,129000.0,3131.0
V01375,Surface Carrez,Libre immediatement,Boulogne-Billancourt,Point du Jour,92,Ile-de-France,T2,,46.9,1.0,0.0,C,318000.0,6780.0
V08658,Surface Carrez,Libre immediatement,Cergy,Cergy-Saint-Christophe,95,Ile-de-France,T3,Les Terrasses Verte,89.9,2.0,1.0,C,220000.0,2447.0
V07228,Surface utile,Libre immediatement,Paris,Le Marais,75,Ile-de-France,T4,Les Jardins Beausejour,78.2,2.0,0.0,D,897000.0,11471.0
V08968,Surface Carrez,Libre immediatement,Paris,Champ-de-Mars,75,Ile-de-France,T4,Cour Symphonie,112.3,3.0,1.0,F,1057000.0,9412.0
V12986,Surface Carrez,Libre immediatement,Mantes-la-Jolie,Val Fourre,78,Ile-de-France,Maison 4 pieces,,103.1,3.0,1.0,C,196000.0,1901.0
V10558,Surface habitable,Libre immediatement,Montreuil,Bas-Montreuil,93,Ile-de-France,T5,Le Parc Symphonie,120.8,3.0,0.0,D,826000.0,6838.0
V09077,Surface Carrez,avr-2028,Argenteuil,Centre-Ville,95,Ile-de-France,T1,Residence Montaigne,32.7,1.0,1.0,A,124000.0,3792.0
V14099,Surface habitable,Libre immediatement,Paris,Belleville,75,Ile-de-France,T1,Carre Latitude,28.4,1.0,1.0,D,238000.0,8380.0
V06347,Surface Carrez,sept-2028,Paris,Porte de Clignancourt,75,Ile-de-France,T4,Les Allees Concorde,83.5,2.0,1.0,A,710000.0,8503.0
V01157,Surface Carrez,Libre immediatement,Paris,Buttes-Chaumont,75,Ile-de-France,T4,Les Allees Cristal,68,2.0,0.0,C,639000.0,9397.0
V02310,Surface Carrez,Libre immediatement,Paris,Gobelins,75,Ile-de-France,T3,,62 - 78,2.0,0.0,D,525000.0,
V11244,Surface Carrez,Libre immediatement,Paris,Le Marais,75,Ile-de-France,T4,Esprit Saint-Martin,94.8,3.0,1.0,C,1221000.0,12880.0
V12304,Surface Carrez,Libre immediatement,Paris,Saint-Germain-des-Pres,75,Ile-de-France,T3,,67.5,2.0,1.0,B,1019000.0,15096.0
V04099,Surface Carrez,Libre immediatement,Creteil,Echat,94,Ile-de-France,T2,,46.7,1.0,0.0,C,180000.0,3854.0
V04022,Surface Carrez,Libre immediatement,Montreuil,Mairie,93,Ile-de-France,T2,Villa Latitude,42,1.0,1.0,E,178000.0,4238.0
V11731,Surface au sol,Libre immediatement,Paris,Montmartre,75,Ile-de-France,Maison 4 pieces,,85.6,1.0,1.0,D,752000.0,8785.0
V10126,Surface Carrez,Libre immediatement,Paris,Batignolles,75,Ile-de-France,T4,Residence du Lac,76.7,2.0,1.0,D,692000.0,9022.0
V01370,Surface utile,Libre immediatement,Paris,Saint-Germain-des-Pres,75,Ile-de-France,T4,Carre Voltaire,125,2.0,,B,2068000.0,16544.0
V11694,Surface Carrez,Libre immediatement,Paris,Champ-de-Mars,75,Ile-de-France,T4,,91.4,1.0,1.0,D,1361000.0,14891.0
V14865,Surface Carrez,janv-2028,Aubervilliers,Landy,93,Ile-de-France,T1,Le Parc Belvedere,28.6,1.0,1.0,A,127000.0,4441.0
V10693,Surface Carrez,Libre immediatement,Meaux,Beauval,77,Ile-de-France,T4,,87.7,2.0,2.0,F,114000.0,1300.0
V09752,Surface utile,Libre immediatement,Paris,Montmartre,75,Ile-de-France,T3,,60.9,2.0,0.0,C,444000.0,7291.0
V13714,Surface Carrez,Libre immediatement,Montreuil,Croix de Chavaux,93,Ile-de-France,T3,Le Domaine Saint-Martin,70,2.0,0.0,D,323000.0,4614.0
V12594,Surface habitable,aout-2029,Melun,Almont,77,Ile-de-France,T3,Les Allees Verte,86.2,1.0,,A,232000.0,2691.0
V05099,Surface au sol,Libre immediatement,Versailles,Notre-Dame,78,Ile-de-France,Maison 4 pieces,Le Parc Voltaire,84.6,3.0,,G,357000.0,4220.0
V02457,Surface habitable,Libre immediatement,Bobigny,Centre-ville,93,Ile-de-France,T4,Les Terrasses Riviera,83.5,2.0,1.0,D,268000.0,3210.0
V01021,Surface Carrez,janv-2027,Evry-Courcouronnes,Centre-Ville,91,Ile-de-France,T5,Le Parc Voltaire,116.5,3.0,0.0,B,411000.0,3528.0
V01284,Surface habitable,Libre immediatement,Montreuil,Ruffins,93,Ile-de-France,Maison 4 pieces,Le Domaine des Acacias,93.2,3.0,0.0,E,281000.0,3015.0
V11326,Surface habitable,Libre immediatement,Aubervilliers,Centre,93,Ile-de-France,T4,,83.5,3.0,0.0,D,291000.0,3485.0
V14565,Surface Carrez,Libre immediatement,Paris,Saint-Germain-des-Pres,75,Ile-de-France,T3,,80.7,2.0,0.0,F,1175000.0,14560.0
V05035,Surface Carrez,Libre immediatement,Paris,Bercy,75,Ile-de-France,T2,Les Jardins Concorde,42.4,1.0,1.0,A,487000.0,11486.0
V10112,Surface Carrez,Libre immediatement,Paris,Belleville,75,Ile-de-France,T2,,33,1.0,2.0,A,283000.0,8576.0
V07835,Surface Carrez,Libre immediatement,Bobigny,Centre-ville,93,Ile-de-France,T4,Les Jardins des Acacias,119.8,2.0,1.0,D,440000.0,3673.0
V11551,Surface habitable,Libre immediatement,Versailles,Porchefontaine,78,Ile-de-France,T4,,79.2,3.0,1.0,D,516000.0,6515.0
V13986,Surface habitable,Libre immediatement,Montreuil,Bas-Montreuil,93,Ile-de-France,Maison 3 pieces,,92.2,1.0,0.0,D,414000.0,4490.0
V03061,Surface habitable,Libre immediatement,Meaux,Centre-Ville,77,Ile-de-France,T2,Le Hameau Montaigne,53.7,1.0,1.0,B,136000.0,2533.0
V10461,Surface utile,Libre immediatement,Aubervilliers,Villette-Quatre-Chemins,93,Ile-de-France,Maison 4 pieces,,66.5,3.0,0.0,C,188000.0,2827.0
V12057,Surface Carrez,fevr-2027,Saint-Denis,Basilique,93,Ile-de-France,T3,Carre Verte,65.1,2.0,0.0,B,232000.0,3564.0
V14845,Surface Carrez,Libre immediatement,Paris,Montmartre,75,Ile-de-France,T5,Les Allees Beausejour,119.7,2.0,1.0,E,940000.0,7853.0
V03483,Surface Carrez,Libre immediatement,Nanterre,Centre,92,Ile-de-France,T2,Residence d'Argent,55.5,1.0,0.0,C,383000.0,6901.0
V08125,Surface Carrez,Libre immediatement,Aubervilliers,Centre,93,Ile-de-France,Maison 4 pieces,,90.4,1.0,0.0,F,268000.0,2965.0
V07948,Surface utile,Libre immediatement,Boulogne-Billancourt,Parchamp,92,Ile-de-France,T3,Le Parc Riviera,74.5,2.0,1.0,B,530000.0,7114.0
V09840,Surface Carrez,Libre immediatement,Paris,Le Marais,75,Ile-de-France,T3,,48.5,2.0,1.0,D,665000.0,13711.0
V10305,Surface Carrez,Libre immediatement,Mantes-la-Jolie,Val Fourre,78,Ile-de-France,T4,Le Clos Cristal,87.8,2.0,1.0,D,159000.0,1811.0
V01765,Surface Carrez,fevr-2028,Paris,Bercy,75,Ile-de-France,T2,Residence des Lilas,45.2,1.0,1.0,B,505000.0,11173.0
V08255,Surface Carrez,sept-2026,Massy,Villaine,91,Ile-de-France,T2,Le Parc Symphonie,39.9,1.0,0.0,B,139000.0,3484.0
V14222,Surface Carrez,Libre immediatement,Paris,Vaugirard,75,Ile-de-France,T2,,49.6,1.0,0.0,C,537000.0,10827.0
V11678,Surface habitable,Libre immediatement,Nanterre,Centre,92,Ile-de-France,T3,,54,2.0,0.0,A,299000.0,5537.0
V02318,Surface habitable,Libre immediatement,Meaux,Colbert,77,Ile-de-France,T4,,76,1.0,1.0,,132000.0,1737.0
V12374,Surface habitable,Libre immediatement,Paris,Champ-de-Mars,75,Ile-de-France,T3,,58.3,2.0,0.0,D,753000.0,12916.0
V13943,Surface Carrez,Libre immediatement,Paris,Champ-de-Mars,75,Ile-de-France,T4,Le Clos Beausejour,91.1,3.0,0.0,E,1185000.0,13008.0
V00480,Surface Carrez,Libre immediatement,Paris,Saint-Germain-des-Pres,75,Ile-de-France,T3,Residence des Acacias,63,2.0,2.0,D,1012000.0,16063.0
V00626,Surface utile,oct-2027,Saint-Denis,Pleyel,93,Ile-de-France,T3,Les Allees Montaigne,76.6,1.0,0.0,B,338000.0,4413.0
V06281,Surface Carrez,Libre immediatement,Saint-Denis,Grand Centre,93,Ile-de-France,T4,,86.8,1.0,1.0,E,217000.0,2500.0
V14104,Surface habitable,Libre immediatement,Vitry-sur-Seine,Ardoines,94,Ile-de-France,T2,Esprit d'Argent,522 pi2,1.0,1.0,D,183000.0,
V01634,Surface Carrez,Libre immediatement,Saint-Denis,Grand Centre,93,Ile-de-France,T2,,60.8,1.0,0.0,A,174000.0,2862.0
V01996,Surface Carrez,aout-2028,Paris,Le Marais,75,Ile-de-France,T4,Le Hameau des Lilas,81.3,3.0,1.0,B,1356000.0,16679.0
V07321,Surface Carrez,Libre immediatement,Vincennes,Centre-Ville,94,Ile-de-France,T3,Villa Symphonie,53.9,2.0,0.0,C,395000.0,7328.0
V01744,Surface habitable,Libre immediatement,Paris,Porte de Clignancourt,75,Ile-de-France,T4,,97.7,3.0,2.0,D,659000.0,6745.0
V08386,Surface Carrez,Libre immediatement,Aubervilliers,Fort d'Aubervilliers,93,Ile-de-France,Maison 3 pieces,Esprit Latitude,64.1,2.0,0.0,F,120000.0,1872.0
V05316,Surface Carrez,Libre immediatement,Paris,Champ-de-Mars,75,Ile-de-France,T5,,103.2,3.0,0.0,D,1068000.0,10349.0
V13414,Surface Carrez,oct-2027,Paris,Saint-Germain-des-Pres,75,Ile-de-France,T4,Le Parc du Parc,70.9,2.0,0.0,B,1151000.0,16234.0
V08312,Surface habitable,Libre immediatement,Boulogne-Billancourt,Point du Jour,92,Ile-de-France,T3,,65 - 72,1.0,,C,520000.0,
V03168,Surface habitable,Libre immediatement,Paris,Gobelins,75,Ile-de-France,T2,Le Parc Bellevue,37.5,,0.0,D,314000.0,8373.0
V02382,Surface Carrez,Libre immediatement,Paris,Belleville,75,Ile-de-France,T2,Le Domaine des Chenes,53.7,1.0,2.0,C,368000.0,6853.0
V00622,Surface habitable,dec-2027,Paris,Le Marais,75,Ile-de-France,T4,Esprit Latitude,123.2,3.0,0.0,A,1954000.0,15860.0
V01680,Surface Carrez,mai-2027,Paris,Batignolles,75,Ile-de-France,T2,Le Domaine Belvedere,49,1.0,0.0,B,643000.0,13122.0
V09222,Surface au sol,Libre immediatement,Argenteuil,Orgemont,95,Ile-de-France,Maison 5 pieces,,141.9,4.0,1.0,,336000.0,2368.0
V11922,Surface Carrez,Libre immediatement,Paris,Buttes-Chaumont,75,Ile-de-France,T2,Esprit du Parc,42.3,1.0,1.0,E,268000.0,6336.0
V08383,Surface Carrez,Libre immediatement,Levallois-Perret,Front de Seine,92,Ile-de-France,T4,,71.5,3.0,0.0,F,512000.0,7161.0
V08140,Surface habitable,Libre immediatement,Paris,Belleville,75,Ile-de-France,T3,,64.3,2.0,1.0,F,424000.0,6594.0
V06465,Surface Carrez,Libre immediatement,Paris,Le Marais,75,Ile-de-France,T3,Les Terrasses Montaigne,68.8,1.0,0.0,D,904000.0,13140.0
V12838,Surface Carrez,Libre immediatement,Boulogne-Billancourt,Rives de Seine,92,Ile-de-France,T4,,109.2,2.0,1.0,D,1008000.0,9231.0
V01062,Surface Carrez,Libre immediatement,Saint-Denis,Pleyel,93,Ile-de-France,T4,,102.3,1.0,0.0,D,348000.0,3402.0
V09335,Surface Carrez,Libre immediatement,Boulogne-Billancourt,Rives de Seine,92,Ile-de-France,T2,Carre Concorde,41.4,1.0,0.0,E,293000.0,7077.0
V11638,Surface Carrez,Libre immediatement,Levallois-Perret,Eiffel,92,Ile-de-France,T4,Les Jardins Montaigne,111.5,2.0,1.0,D,1091000.0,9785.0
V01670,Surface Carrez,Libre immediatement,Montreuil,Ruffins,93,Ile-de-France,T3,Le Clos Opale,58.3,1.0,0.0,D,285000.0,4889.0
V11309,Surface Carrez,Libre immediatement,Montrouge,Portes de Montrouge,92,Ile-de-France,T2,,44.2,1.0,0.0,D,280000.0,6335.0
V06816,Surface Carrez,Libre immediatement,Montreuil,Ruffins,93,Ile-de-France,T1,Le Domaine des Acacias,34,1.0,1.0,C,113000.0,3324.0
V12623,Surface Carrez,Libre immediatement,Paris,Batignolles,75,Ile-de-France,T1,Les Terrasses Latitude,20.2,1.0,0.0,C,190000.0,9406.0
V00151,Surface Carrez,Libre immediatement,Montreuil,Croix de Chavaux,93,Ile-de-France,T1,,23.7,1.0,0.0,C,104000.0,4388.0
V06406,Surface Carrez,Libre immediatement,Boulogne-Billancourt,Rives de Seine,92,Ile-de-France,T3,Le Parc Belvedere,59.7,1.0,2.0,D,441000.0,7387.0
V11788,Surface Carrez,Libre immediatement,Creteil,Echat,94,Ile-de-France,Maison 5 pieces,Le Parc Opale,170,3.0,1.0,D,432000.0,2541.0
V03992,Surface Carrez,Libre immediatement,Paris,Bercy,75,Ile-de-France,T6,Esprit Latitude,150.5,3.0,0.0,E,1157000.0,7688.0
V05205,Surface Carrez,Libre immediatement,Montreuil,Bas-Montreuil,93,Ile-de-France,T2,,31.2,1.0,2.0,D,166000.0,5321.0
V06697,Surface utile,Libre immediatement,Noisy-le-Grand,Centre-ville,93,Ile-de-France,T4,Les Allees Saint-Martin,90.4,2.0,1.0,C,349000.0,3861.0
V05888,Surface utile,Libre immediatement,Boulogne-Billancourt,Point du Jour,92,Ile-de-France,T5,Le Clos Horizon,100.7,2.0,3.0,E,742000.0,7368.0
V11937,Surface habitable,Libre immediatement,Paris,Porte de Clignancourt,75,Ile-de-France,T4,Les Terrasses des Lilas,71.7,1.0,0.0,,485000.0,6764.0
V02236,Surface Carrez,Libre immediatement,Massy,Villaine,91,Ile-de-France,T2,Les Terrasses Concorde,39,1.0,1.0,F,105000.0,2692.0
V05011,Surface Carrez,mars-2026,Paris,La Muette,75,Ile-de-France,T4,Le Parc Montaigne,94.5,3.0,1.0,B,1096000.0,11598.0
V11972,Surface habitable,Libre immediatement,Trappes,Village,78,Ile-de-France,T2,,43.1,1.0,2.0,C,116000.0,2691.0
V03960,Surface habitable,Libre immediatement,Boulogne-Billancourt,Centre-Ville,92,Ile-de-France,T2,Residence des Lilas,65.6,1.0,2.0,C,553000.0,8430.0
V13077,Surface Carrez,Libre immediatement,Montreuil,Croix de Chavaux,93,Ile-de-France,T5,Le Parc des Chenes,99.2,3.0,0.0,C,479000.0,4829.0
V09204,Surface Carrez,Libre immediatement,Massy,Vilmorin,91,Ile-de-France,T6,,164.9,3.0,2.0,C,464000.0,2814.0
V13875,Surface Carrez,Libre immediatement,Paris,La Muette,75,Ile-de-France,T3,,67.1,2.0,2.0,B,814000.0,12131.0
V04870,Surface Carrez,Libre immediatement,Massy,Atlantis,91,Ile-de-France,T4,,104.9,3.0,0.0,F,355000.0,3384.0
V07499,Surface Carrez,Libre immediatement,Paris,Batignolles,75,Ile-de-France,T3,Les Jardins Bellevue,48.6,2.0,0.0,E,413000.0,8498.0
V02997,Surface Carrez,Libre immediatement,Paris,Le Marais,75,Ile-de-France,T4,,103.8,2.0,0.0,F,1162000.0,11195.0
V00879,Surface utile,Libre immediatement,Boulogne-Billancourt,Centre-Ville,92,Ile-de-France,T4,Esprit Bellevue,107,2.0,0.0,E,896000.0,8374.0
V06345,Surface Carrez,Libre immediatement,Paris,Belleville,75,Ile-de-France,T4,Le Hameau du Parc,95.7,1.0,1.0,D,644000.0,6729.0
V09690,Surface Carrez,Libre immediatement,Neuilly-sur-Seine,Village,92,Ile-de-France,T4,Residence Bellevue,85.8,2.0,0.0,G,624000.0,7273.0
V04568,Surface utile,Libre immediatement,Paris,Champ-de-Mars,75,Ile-de-France,T2,Residence du Parc,46.6,1.0,1.0,B,630000.0,13519.0
V02417,Surface Carrez,Libre immediatement,Ivry-sur-Seine,Centre-Ville,94,Ile-de-France,T2,Le Clos Voltaire,35.2,1.0,1.0,C,164000.0,4659.0
V14618,Surface Carrez,Libre immediatement,Paris,Gobelins,75,Ile-de-France,T1,,23.7,1.0,1.0,D,224000.0,9451.0
V09599,Surface Carrez,Libre immediatement,Montrouge,Portes de Montrouge,92,Ile-de-France,T5,,100.4,3.0,0.0,E,709000.0,7062.0
V06679,Surface Carrez,Libre immediatement,Argenteuil,Val d'Argent,95,Ile-de-France,T3,,83.7,1.0,0.0,B,222000.0,2652.0
V08082,Surface Carrez,Libre immediatement,Saint-Germain-en-Laye,Centre-Ville,78,Ile-de-France,T4,Villa Saint-Martin,87.7,1.0,1.0,C,647000.0,7377.0
V03130,Surface utile,Libre immediatement,Boulogne-Billancourt,Rives de Seine,92,Ile-de-France,T2,Le Clos Montaigne,36.8,1.0,0.0,C,391000.0,10625.0
V08133,Surface Carrez,mars-2027,Aubervilliers,Fort d'Aubervilliers,93,Ile-de-France,,Les Jardins Riviera,55.2,2.0,1.0,C,177000.0,3207.0
V11010,Surface Carrez,Libre immediatement,Mantes-la-Jolie,Centre-Ville,78,Ile-de-France,Maison 4 pieces,,92.9,1.0,0.0,D,241000.0,2594.0
V06721,Surface Carrez,dec-2028,Cergy,Axe Majeur,95,Ile-de-France,T4,Le Parc du Lac,84.5,3.0,2.0,B,261000.0,3089.0
V12945,Surface Carrez,Libre immediatement,Paris,Montmartre,75,Ile-de-France,T3,Esprit Beausejour,57.1,2.0,1.0,D,447000.0,7828.0
V03321,Surface Carrez,Libre immediatement,Aubervilliers,Fort d'Aubervilliers,93,Ile-de-France,T4,Le Clos Saint-Martin,126.9,3.0,3.0,D,418000.0,3294.0
V05374,Surface Carrez,Libre immediatement,Paris,Saint-Germain-des-Pres,75,Ile-de-France,T2,Le Domaine d'Argent,35.1,1.0,1.0,A,509000.0,14501.0
V13720,Surface Carrez,Libre immediatement,Evry-Courcouronnes,Le Canal,91,Ile-de-France,T3,Le Hameau du Lac,54.6,2.0,0.0,E,133000.0,2436.0
V09116,Surface utile,Libre immediatement,Paris,Le Marais,75,Ile-de-France,T5,,105.1,3.0,0.0,G,862000.0,8202.0
V06015,Surface Carrez,nov-2028,Paris,Vaugirard,75,Ile-de-France,T2,Cour Opale,39.8,1.0,0.0,B,417000.0,10477.0
V09302,Surface Carrez,Libre immediatement,Paris,Saint-Germain-des-Pres,75,Ile-de-France,T2,Le Domaine des Acacias,44.6,1.0,2.0,C,573000.0,12848.0
V12408,Surface Carrez,Libre immediatement,Trappes,Sand-Pergaud-Verlaine,78,Ile-de-France,T4,,111.9,3.0,0.0,A,251000.0,2243.0
V07421,Surface Carrez,Libre immediatement,Boulogne-Billancourt,Rives de Seine,92,Ile-de-France,T2,Esprit du Lac,44.8,1.0,1.0,C,508000.0,11339.0
V01849,Surface Carrez,Libre immediatement,Paris,Vaugirard,75,Ile-de-France,T3,,55.7,2.0,1.0,E,567000.0,10180.0
V11834,Surface habitable,mars-2027,Paris,Batignolles,75,Ile-de-France,T3,Le Hameau Beausejour,55.2,2.0,0.0,C,508000.0,9203.0
V10940,Surface Carrez,janv-2026,Montrouge,Ferry-Jaures,92,Ile-de-France,T4,Les Jardins du Lac,68.7,1.0,2.0,A,631000.0,9185.0
V14191,Surface Carrez,Libre immediatement,Paris,Champ-de-Mars,75,Ile-de-France,T4,,75,3.0,1.0,C,1210000.0,16133.0
V04332,Surface utile,Libre immediatement,Paris,Le Marais,75,Ile-de-France,T3,Le Hameau Horizon,63.9,2.0,0.0,C,927000.0,14507.0
V09517,Surface habitable,dec-2027,Saint-Denis,Franc-Moisin,93,Ile-de-France,T3,Les Terrasses Voltaire,56.1,2.0,0.0,A,139000.0,2478.0
V14306,Surface Carrez,Libre immediatement,Paris,Bercy,75,Ile-de-France,T3,,70.3,1.0,0.0,C,692000.0,9844.0
V05517,Surface Carrez,fevr-2026,Mantes-la-Jolie,Gassicourt,78,Ile-de-France,T4,Cour des Lilas,89.4,1.0,0.0,A,337000.0,3770.0
